web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,description,store_name,store_rating,store_location,image_1-src,image_2-src,image_3-src,image_4-src,image_5-src
"1661445171-1026","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=4&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","REALME C11 2021 2/32 GB GARANSI RESMIRp1.165.000Tangerangserdi baru5.0Terjual 2 rb+","https://www.tokopedia.com/serdibaru/realme-c11-2021-2-32-gb-garansi-resmi-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch","REALME C11 2021 2/32 GB GARANSI RESMI - Abu-abu","5","(448 rating)","Rp1.165.000","Terjual 2 rb+","Baru","400 g","Android OS","null","serdi baru","5.0","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/16/ba73a6c0-1769-4a21-bb16-f550fd313104.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/16/ba73a6c0-1769-4a21-bb16-f550fd313104.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/16/ba73a6c0-1769-4a21-bb16-f550fd313104.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/16/ba73a6c0-1769-4a21-bb16-f550fd313104.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/16/ba73a6c0-1769-4a21-bb16-f550fd313104.jpg.webp?ect=4g"
"1661433239-94","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=20&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","PASTI SurabayaXIAOMI POCO M4 Pro 8/256 GB - Garansi ResmiRp3.399.000CashbackSurabayaPeace Cell Marina Online5.0Terjual 100+","https://www.tokopedia.com/peacecellmarina/xiaomi-poco-m4-pro-8-256-gb-garansi-resmi-power-black?extParam=ivf%3Dfalse%26src%3Dsearch","XIAOMI POCO M4 Pro 8/256 GB - Garansi Resmi - Power Black","5","(68 rating)","Rp3.399.000","Terjual 100+","Baru","500 g","Android OS","null","Peace Cell Marina Online","5.0","Kota Surabaya","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/9/abd965fe-9287-49d9-906a-f77c32ab0056.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/9/abd965fe-9287-49d9-906a-f77c32ab0056.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/9/abd965fe-9287-49d9-906a-f77c32ab0056.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/9/abd965fe-9287-49d9-906a-f77c32ab0056.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/9/abd965fe-9287-49d9-906a-f77c32ab0056.jpg.webp?ect=4g"
"1661451462-1119","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DaySamsung A03 4/64 RAM 4GB Internal 64GB Garansi Resmi Samsung IndonesiaRp1.594.000CashbackJakarta SelatanSFONE OMNI STORE4.8Terjual 750+","https://www.tokopedia.com/sfoneomnistore/samsung-a03-4-64-ram-4gb-internal-64gb-garansi-resmi-samsung-indonesia-biru?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung A03 4/64 RAM 4GB Internal 64GB Garansi Resmi Samsung Indonesia - Biru","4.8","(262 rating)","Rp1.594.000","Terjual 750+","Baru","400 g","Android OS","null","SFONE OMNI STORE","4.9","Jakarta Selatan","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/5/176c09ee-23d3-41da-8e06-0899c42eff34.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/5/176c09ee-23d3-41da-8e06-0899c42eff34.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/5/176c09ee-23d3-41da-8e06-0899c42eff34.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/5/176c09ee-23d3-41da-8e06-0899c42eff34.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/5/176c09ee-23d3-41da-8e06-0899c42eff34.jpg.webp?ect=4g"
"1661433181-92","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=20&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","SAMSUNG Galaxy M12 - (4/64 GB) - Garansi RESMIRp1.839.000Jakarta Baratosxid5.0Terjual 100+","https://www.tokopedia.com/osxid/samsung-galaxy-m12-4-64-gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26src%3Dsearch","SAMSUNG Galaxy M12 - (4/64 GB) - Garansi RESMI - Hitam","5","(33 rating)","Rp1.839.000","Terjual 100+","Baru","300 g","Android OS","null","osxid","4.9","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/7/49c77121-6c4f-46be-b22d-b717d32c8182.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/7/49c77121-6c4f-46be-b22d-b717d32c8182.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/7/49c77121-6c4f-46be-b22d-b717d32c8182.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/7/49c77121-6c4f-46be-b22d-b717d32c8182.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/7/49c77121-6c4f-46be-b22d-b717d32c8182.png.webp?ect=4g"
"1661440063-714","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=10&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Tokopedia TeknoSamsung Galaxy A13 4/128 RAM 4GB ROM 128GB GARANSI RESMIRp2.299.000CashbackBekasiPREMIUM OFFICIAL STORE4.9Terjual 100+","https://www.tokopedia.com/premiumofficial/samsung-galaxy-a13-4-128-ram-4gb-rom-128gb-garansi-resmi-black?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A13 4/128 RAM 4GB ROM 128GB GARANSI RESMI - BLACK","4.9","(58 rating)","Rp2.299.000","Terjual 100+","Baru","500 g","Android OS","null","PREMIUM OFFICIAL STORE","4.9","Kota Bekasi","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/f98ffa68-07b6-4aa7-93b1-7392fd1e5c1f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/f98ffa68-07b6-4aa7-93b1-7392fd1e5c1f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/f98ffa68-07b6-4aa7-93b1-7392fd1e5c1f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/f98ffa68-07b6-4aa7-93b1-7392fd1e5c1f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/f98ffa68-07b6-4aa7-93b1-7392fd1e5c1f.jpg.webp?ect=4g"
"1661437189-452","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=14&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Tokopedia CardSamsung Galaxy M53 5G 8/256GBRp5.334.00015%Rp6.299.000Jakarta UtaraSamsung Official Store4.9Terjual 250+","https://www.tokopedia.com/samsung/samsung-galaxy-m53-5g-8-256gb-blue?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy M53 5G 8/256GB - Blue","4.9","(146 rating)","Rp5.334.000","Terjual 250+","Baru","1 kg","Android OS","null","Samsung Official Store","4.9","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/4/b6043e1f-df25-4de3-8fac-9bbdb70cf26c.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/4/b6043e1f-df25-4de3-8fac-9bbdb70cf26c.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/4/b6043e1f-df25-4de3-8fac-9bbdb70cf26c.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/4/b6043e1f-df25-4de3-8fac-9bbdb70cf26c.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/4/b6043e1f-df25-4de3-8fac-9bbdb70cf26c.png.webp?ect=4g"
"1661450963-1064","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=4&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Samsung Galaxy Z Flip4 5G 8/128GBRp13.999.000Jakarta UtaraSamsung Official Store5.0Terjual 40+","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yaosKFHsnpbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_1DUSz2Q31i6sJfosJ7oA1hHsKDUMoFyaUEH_rFHmFiqfuNPfYagVY2gmUEH_rFHAeaoAKF6mFiy3zwrfo5rM1i6sHhoidNHp1RH_edo_JfH_Habm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8jhk3_o617BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BR_c2VHJYJypV-q9P2yM7NPujau3Bvq1Bd_32Zq1O1e_uoepVk_M2Co1h11_u6ucW7_OztQ1NAH3O6HB-D_uzGqJO1gpVg8jB2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12agJyNq3oW63xqe7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_32oP1NEgpV6qjja_Ozs8JYJqRP681tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiHM-iy32yz31f97Nu1Myd8c4FzcUWuOxcujOmojKN8cNfH7O3ou2N_JN-eRtR_Bz-b3-H31g18cx6P7Nx97WWgjBNZ_Cw_jzBQV-MeOPIo1tdoVge1MBpoRoIH9xW_uzGP3WV6cgFP7-v1Jgy831fr3oIuSBdo1BZ39Upg1Vduujibm-xQcri6i-0PVYirMYxgmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthoAJDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaom-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXopnOopyOHsU7osnhopyhoZFirI-2yfuwyMBjUsthopnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6s1pHmdOosjRopyOHsURoAKdbm-hP3ua8uYag3hay3N09RosQR-BUstFbsyRoAnfH_JR6_JfH_nRH_xY?keywords=handphone&dv=desktop&is_search=1&ob=23&t=desktop&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsamsung%2Fsamsung-galaxy-z-flip4-5g-8-128gb-light-blue%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=4&src=search","Samsung Galaxy Z Flip4 5G 8/128GB - Light Blue","5","(1 rating)","Rp13.999.000","Terjual 40+","Baru","1 kg","null","null","Samsung Official Store","4.9","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/18/71c40640-a4eb-464b-a37e-4a58c5a650d0.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/18/71c40640-a4eb-464b-a37e-4a58c5a650d0.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/18/71c40640-a4eb-464b-a37e-4a58c5a650d0.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/18/71c40640-a4eb-464b-a37e-4a58c5a650d0.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/18/71c40640-a4eb-464b-a37e-4a58c5a650d0.png.webp?ect=4g"
"1661452591-1167","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=2&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 8Samsung Galaxy A03 3GB+32GB - 4GB+64GB Garansi Resmi Sein SamsungRp1.588.000CashbackJakarta Barat36shop5.0Terjual 250+","https://www.tokopedia.com/36shop/samsung-galaxy-a03-3gb-32gb-4gb-64gb-garansi-resmi-sein-samsung-black-4-64?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A03 3GB+32GB - 4GB+64GB Garansi Resmi Sein Samsung - Black 4/64","5","(140 rating)","Rp1.588.000","Terjual 250+","Baru","450 g","Android OS","null","36shop","4.9","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/29/b5ea1af5-7802-4db6-8289-b068979d955f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/29/b5ea1af5-7802-4db6-8289-b068979d955f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/29/b5ea1af5-7802-4db6-8289-b068979d955f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/29/b5ea1af5-7802-4db6-8289-b068979d955f.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/29/b5ea1af5-7802-4db6-8289-b068979d955f.jpg.webp?ect=4g"
"1661436224-349","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=16&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBREDMI 9c 4/64 garansi resmi xiaomi indonesiaRp1.650.000CashbackTangeranghapehapeku215.0Terjual 3 rb+","https://www.tokopedia.com/hapehapeku/redmi-9c-4-64-garansi-resmi-xiaomi-indonesia-orange?extParam=ivf%3Dfalse%26src%3Dsearch","REDMI 9c 4/64 garansi resmi xiaomi indonesia - Orange","5","(1.187 rating)","Rp1.650.000","Terjual 3 rb+","Baru","500 g","Android OS","null","hapehapeku21","5.0","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/14/b4584a7a-2f8c-4c29-9379-0fcdf6086c84.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/14/b4584a7a-2f8c-4c29-9379-0fcdf6086c84.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/14/b4584a7a-2f8c-4c29-9379-0fcdf6086c84.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/14/b4584a7a-2f8c-4c29-9379-0fcdf6086c84.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/14/b4584a7a-2f8c-4c29-9379-0fcdf6086c84.jpg.webp?ect=4g"
"1661435587-299","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=17&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Apple Campaign iphone 11 PRO 256GB SECOND MULUS NORMAL ORI 100% | FULLSETRp6.900.000Jakarta UtaraiOS store885.0Terjual 100+","https://www.tokopedia.com/iosstore88-1/iphone-11-pro-256gb-second-mulus-normal-ori-100-fullset-green-64-gb?extParam=ivf%3Dfalse%26src%3Dsearch","iphone 11 PRO 256GB SECOND MULUS NORMAL ORI 100% | FULLSET - GREEN, 64 gb","5","(71 rating)","Rp6.900.000","Terjual 100+","Bekas","300 - 500 g","iOS","null","iOS store88","5.0","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/28/69c5b053-ed1a-4107-bf94-9f5d628f4c23.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/28/69c5b053-ed1a-4107-bf94-9f5d628f4c23.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/28/69c5b053-ed1a-4107-bf94-9f5d628f4c23.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/28/69c5b053-ed1a-4107-bf94-9f5d628f4c23.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/28/69c5b053-ed1a-4107-bf94-9f5d628f4c23.jpg.webp?ect=4g"
"1661452841-1196","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=2&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Harga SpesialXiaomi Redmi 10 4/64 GB + 6/128 GB Garansi ResmiRp1.913.00013%Rp2.199.000Jakarta Baratduniagadgetku5.0Terjual 2 rb+","https://www.tokopedia.com/duniagadgetku/xiaomi-redmi-10-4-64-gb-6-128-gb-garansi-resmi-4-64-promo?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi 10 4/64 GB + 6/128 GB Garansi Resmi - 4/64 Promo","5","(1.335 rating)","Rp1.913.000","Terjual 2 rb+","Baru","400 g","Android OS","null","duniagadgetku","5.0","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/18/0c7163ad-ff44-4a79-ac1f-85862942108b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/18/0c7163ad-ff44-4a79-ac1f-85862942108b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/18/0c7163ad-ff44-4a79-ac1f-85862942108b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/18/0c7163ad-ff44-4a79-ac1f-85862942108b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/18/0c7163ad-ff44-4a79-ac1f-85862942108b.jpg.webp?ect=4g"
"1661440722-784","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=9&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayInfinix Hot 11S 6/128 NFC Ram 6GB Internal 128GB Garansi ResmiRp2.129.000CashbackJakarta Pusatdk-cell5.0Terjual 250+","https://www.tokopedia.com/dk-cell/infinix-hot-11s-6-128-nfc-ram-6gb-internal-128gb-garansi-resmi-promo?extParam=ivf%3Dfalse%26src%3Dsearch","Infinix Hot 11S 6/128 NFC Ram 6GB Internal 128GB Garansi Resmi - PROMO","5","(94 rating)","Rp2.129.000","Terjual 250+","Baru","500 g","Android OS","null","dk-cell","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/29/a2301537-158c-4850-9249-be90e549d442.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/29/a2301537-158c-4850-9249-be90e549d442.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/29/a2301537-158c-4850-9249-be90e549d442.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/29/a2301537-158c-4850-9249-be90e549d442.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/29/a2301537-158c-4850-9249-be90e549d442.jpg.webp?ect=4g"
"1661434386-193","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=18&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXIAOMI REDMI 9A RAM 3 32 GARANSI RESMIRp1.245.000CashbackTangerangBintang Terang Cell5.0Terjual 1 rb+","https://www.tokopedia.com/btc888/xiaomi-redmi-9a-ram-3-32-garansi-resmi-ram-3-32?extParam=ivf%3Dfalse%26src%3Dsearch","XIAOMI REDMI 9A RAM 3 32 GARANSI RESMI - RAM 3/32","5","(345 rating)","Rp1.245.000","Terjual 1 rb+","Baru","500 g","Android OS","null","Bintang Terang Cell","4.9","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/1/e3dd50c6-98b7-47d9-bd57-cb78f8a93446.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/1/e3dd50c6-98b7-47d9-bd57-cb78f8a93446.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/1/e3dd50c6-98b7-47d9-bd57-cb78f8a93446.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/1/e3dd50c6-98b7-47d9-bd57-cb78f8a93446.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/1/e3dd50c6-98b7-47d9-bd57-cb78f8a93446.jpg.webp?ect=4g"
"1661437263-461","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=14&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 3INFINIX HOT 11 PLAY 4/64 GB - RAM 4GB ROM 64GB - GARANSI RESMIRp1.535.000CashbackKab. BogorKING'S PHONE CELL5.0Terjual 500+","https://www.tokopedia.com/king-phone-cell/infinix-hot-11-play-4-64-gb-ram-4gb-rom-64gb-garansi-resmi-blue?extParam=ivf%3Dfalse%26src%3Dsearch","INFINIX HOT 11 PLAY 4/64 GB - RAM 4GB ROM 64GB - GARANSI RESMI - BLUE","5","(152 rating)","Rp1.535.000","Terjual 500+","Baru","500 g","Android OS","null","KING'S PHONE CELL","4.9","Kab. Bogor","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/14/fc8df08e-b200-4a05-b438-26ae09d0e434.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/14/fc8df08e-b200-4a05-b438-26ae09d0e434.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/14/fc8df08e-b200-4a05-b438-26ae09d0e434.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/14/fc8df08e-b200-4a05-b438-26ae09d0e434.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/14/fc8df08e-b200-4a05-b438-26ae09d0e434.jpg.webp?ect=4g"
"1661452209-1133","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXiaomi Poco M4 Pro 6/128 GB Garansi ResmiRp2.849.000CashbackJakarta PusatGudang-HP5.0Terjual 500+","https://www.tokopedia.com/gudang-hp/xiaomi-poco-m4-pro-6-128-gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Poco M4 Pro 6/128 GB Garansi Resmi - Hitam","5","(223 rating)","Rp2.849.000","Terjual 500+","Baru","500 g","Android OS","null","Gudang-HP","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/374160d2-81fd-4b4a-8d5a-52a122ad152d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/374160d2-81fd-4b4a-8d5a-52a122ad152d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/374160d2-81fd-4b4a-8d5a-52a122ad152d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/374160d2-81fd-4b4a-8d5a-52a122ad152d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/374160d2-81fd-4b4a-8d5a-52a122ad152d.jpg.webp?ect=4g"
"1661435781-318","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=16&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Lagi TrendingSamsung Galaxy Z Flip 3 5G 128GB/256GB Cream Green Lavender BlackRp11.499.000Jakarta PusatiDigitalid5.0Terjual 250+","https://www.tokopedia.com/idigitalid/samsung-galaxy-z-flip-3-5g-128gb-256gb-cream-green-lavender-black-cream-8gb-128gb?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy Z Flip 3 5G 128GB/256GB Cream Green Lavender Black - CREAM, 8GB 128GB","5","(269 rating)","Rp11.499.000","Terjual 250+","Baru","1 kg","Android OS","null","iDigitalid","5.0","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/20/b0802fef-d063-4251-a421-abc78aa88318.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/20/b0802fef-d063-4251-a421-abc78aa88318.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/20/b0802fef-d063-4251-a421-abc78aa88318.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/20/b0802fef-d063-4251-a421-abc78aa88318.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/20/b0802fef-d063-4251-a421-abc78aa88318.jpg.webp?ect=4g"
"1661440334-741","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=9&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Realme C11 2/32GB // 4/64 - Garansi ResmiRp1.165.000BekasiVLI-Official Store5.0Terjual 750+","https://www.tokopedia.com/vliofficialstore/realme-c11-2-32gb-4-64-garansi-resmi-grey-2-32gb?extParam=ivf%3Dfalse%26src%3Dsearch","Realme C11 2/32GB // 4/64 - Garansi Resmi - Grey 2/32GB","5","(201 rating)","Rp1.165.000","Terjual 750+","Baru","500 g","Android OS","null","VLI-Official Store","5.0","Kota Bekasi","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/24/46fdd5a2-c56b-4d3c-bb86-d05862ba7142.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/24/46fdd5a2-c56b-4d3c-bb86-d05862ba7142.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/24/46fdd5a2-c56b-4d3c-bb86-d05862ba7142.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/24/46fdd5a2-c56b-4d3c-bb86-d05862ba7142.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/24/46fdd5a2-c56b-4d3c-bb86-d05862ba7142.jpg.webp?ect=4g"
